代码,名称,当前价,评分,信号数量,信号列表,详情
300639,凯普生物,5.9,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度55%', '地量(均量54%)', '均线粘合(离散度1.48%)']"
300643,万通智控,17.95,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度90%', '地量(均量52%)', '均线粘合(离散度0.96%)']"
300660,江苏雷利,23.4,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量48%)', '均线粘合(离散度4.74%)']"
300663,科蓝软件,7.63,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量51%)', '均线粘合(离散度3.05%)']"
300665,飞鹿股份,8.72,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量34%)', '均线粘合(离散度2.55%)']"
300678,中科信息,21.38,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度48%', '地量(均量53%)', '均线粘合(离散度1.71%)']"
300681,英搏尔,20.89,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量55%)', '均线粘合(离散度3.92%)']"
300687,赛意信息,29.07,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度61%', '均线粘合(离散度1.37%)']"
300691,联合光电,14.8,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度45%', '地量(均量41%)', '均线粘合(离散度1.88%)']"
300705,九典制药,10.55,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度60%', '地量(均量52%)', '均线粘合(离散度1.65%)']"
300707,威唐工业,11.64,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度54%', '地量(均量45%)', '均线粘合(离散度1.49%)']"
300723,一品红,33.77,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量34%)', '均线粘合(离散度3.27%)']"
300724,捷佳伟创,54.11,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量59%)', '均线粘合(离散度4.65%)']"
300737,科顺股份,4.67,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量56%)', '均线粘合(离散度4.77%)']"
300756,金马游乐,33.05,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度64%', '均线粘合(离散度2.71%)']"
300784,利安科技,40.81,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度48%', '地量(均量47%)', '均线粘合(离散度1.18%)']"
300785,值得买,34.05,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量49%)', '均线粘合(离散度2.38%)']"
300790,宇瞳光学,19.99,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度40%', '均线粘合(离散度1.09%)']"
300814,中富电路,145.81,8,3,"['均线粘合', '形态收敛', '低点抬高']",['均线粘合(离散度1.68%)']
300817,双飞集团,16.31,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度46%', '地量(均量38%)', '均线粘合(离散度1.64%)']"
300818,耐普矿机,17.03,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量37%)', '均线粘合(离散度3.66%)']"
300823,建科智能,13.97,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度43%', '地量(均量52%)', '均线粘合(离散度1.78%)']"
300832,新产业,48.94,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度75%', '地量(均量55%)', '均线粘合(离散度1.60%)']"
300842,帝科股份,64.56,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量60%)', '均线粘合(离散度0.49%)']"
300845,捷安高科,13.61,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度62%', '地量(均量39%)', '均线粘合(离散度4.52%)']"
300854,中兰环保,15.28,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量36%)', '均线粘合(离散度3.89%)']"
300855,图南股份,34.92,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度55%', '地量(均量33%)', '均线粘合(离散度4.03%)']"
300881,盛德鑫泰,29.54,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量29%)', '均线粘合(离散度4.69%)']"
300882,万胜智能,13.45,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量39%)', '均线粘合(离散度3.39%)']"
300895,铜牛信息,56.46,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度50%', '地量(均量50%)', '均线粘合(离散度2.29%)']"
300897,山科智能,15.83,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度56%', '地量(均量54%)', '均线粘合(离散度2.16%)']"
300898,熊猫乳品,19.48,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度54%', '地量(均量56%)', '均线粘合(离散度2.04%)']"
300920,润阳科技,34.91,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度65%', '地量(均量60%)', '均线粘合(离散度2.29%)']"
300923,研奥股份,23.14,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度54%', '地量(均量49%)', '均线粘合(离散度2.88%)']"
300929,华骐环保,15.86,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量29%)', '均线粘合(离散度3.94%)']"
300943,春晖智控,33.99,8,3,"['均线粘合', '形态收敛', '低点抬高']",['均线粘合(离散度2.21%)']
300949,奥雅股份,22.76,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度57%', '地量(均量57%)', '均线粘合(离散度2.83%)']"
300985,致远新能,38.35,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量48%)', '均线粘合(离散度0.85%)']"
300988,津荣天宇,15.7,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度48%', '地量(均量58%)', '均线粘合(离散度1.30%)']"
301002,崧盛股份,27.33,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量54%)', '均线粘合(离散度4.55%)']"
301004,嘉益股份,33.2,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度56%', '地量(均量50%)', '均线粘合(离散度1.70%)']"
301007,德迈仕,32.52,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度53%', '地量(均量43%)', '均线粘合(离散度2.79%)']"
301022,海泰科,22.19,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量48%)', '均线粘合(离散度1.67%)']"
301033,迈普医学,53.58,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度70%', '地量(均量47%)', '均线粘合(离散度2.55%)']"
301038,深水规院,16.88,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度41%', '地量(均量44%)', '均线粘合(离散度1.82%)']"
301049,超越科技,19.79,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度53%', '地量(均量43%)', '均线粘合(离散度2.29%)']"
301051,信濠光电,17.9,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度47%', '地量(均量56%)', '均线粘合(离散度0.44%)']"
301055,张小泉,30.62,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度47%', '地量(均量57%)', '均线粘合(离散度2.06%)']"
301059,金三江,12.28,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度49%', '地量(均量43%)', '均线粘合(离散度2.34%)']"
301063,海锅股份,17.07,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度48%', '地量(均量53%)', '均线粘合(离散度1.91%)']"
301070,开勒股份,66.93,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度58%', '地量(均量59%)', '均线粘合(离散度1.86%)']"
301078,孩子王,6.95,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度50%', '地量(均量49%)', '均线粘合(离散度1.25%)']"
301082,久盛电气,9.89,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量53%)', '均线粘合(离散度1.66%)']"
301092,争光股份,44.38,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度53%', '地量(均量59%)', '均线粘合(离散度2.70%)']"
301095,广立微,78.75,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']",['均线粘合(离散度3.63%)']
301102,兆讯传媒,9.2,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度62%', '地量(均量49%)', '均线粘合(离散度1.22%)']"
301105,鸿铭股份,48.74,8,4,"['地量', '均线粘合', '形态收敛', '低点抬高']","['筹码集中度45%', '地量(均量49%)', '均线粘合(离散度3.02%)']"
301121,紫建电子,35.22,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度72%', '地量(均量56%)', '均线粘合(离散度1.50%)']"
301126,达嘉维康,10.24,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度55%', '地量(均量58%)', '均线粘合(离散度2.96%)']"
301131,聚赛龙,31.98,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度49%', '地量(均量55%)', '均线粘合(离散度1.59%)']"
301135,瑞德智能,17.19,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度59%', '地量(均量55%)', '均线粘合(离散度1.95%)']"
301153,中科江南,17.03,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度53%', '地量(均量51%)', '均线粘合(离散度1.20%)']"
301155,海力风电,42.09,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']","['筹码集中度42%', '均线粘合(离散度2.37%)']"
301157,华塑科技,64.85,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度41%', '地量(均量47%)', '均线粘合(离散度2.02%)']"
301158,德石股份,14.14,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度50%', '地量(均量42%)', '均线粘合(离散度2.41%)']"
301163,宏德股份,21.69,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度42%', '地量(均量50%)', '均线粘合(离散度2.13%)']"
301173,毓恬冠佳,32.18,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度58%', '地量(均量49%)', '均线粘合(离散度1.99%)']"
301181,标榜股份,23.4,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量53%)', '均线粘合(离散度2.79%)']"
301215,中汽股份,5.27,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度66%', '地量(均量53%)', '均线粘合(离散度0.78%)']"
301236,软通动力,36.99,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度56%', '地量(均量52%)', '均线粘合(离散度2.09%)']"
301252,同星科技,36.88,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度63%', '地量(均量51%)', '均线粘合(离散度2.87%)']"
301255,通力科技,18.75,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量60%)', '均线粘合(离散度2.86%)']"
301263,泰恩康,19.28,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度63%', '地量(均量53%)', '均线粘合(离散度0.99%)']"
301277,新天地,9.86,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度59%', '地量(均量47%)', '均线粘合(离散度1.71%)']"
301280,珠城科技,45.01,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度58%', '地量(均量55%)', '均线粘合(离散度0.73%)']"
301290,东星医疗,27.33,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度64%', '地量(均量45%)', '均线粘合(离散度1.29%)']"
301295,美硕科技,36.78,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度40%', '地量(均量43%)', '均线粘合(离散度3.82%)']"
301314,科瑞思,44.8,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度44%', '地量(均量56%)', '均线粘合(离散度2.23%)']"
301317,鑫磊股份,51.12,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量51%)', '均线粘合(离散度1.24%)']"
301318,维海德,20.72,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度64%', '地量(均量45%)', '均线粘合(离散度1.14%)']"
301320,豪江智能,13.86,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度50%', '地量(均量57%)', '均线粘合(离散度2.56%)']"
301325,曼恩斯特,32.14,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']",['均线粘合(离散度1.20%)']
301337,亚华电子,25.99,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度80%', '地量(均量58%)', '均线粘合(离散度2.53%)']"
301348,蓝箭电子,22.38,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量57%)', '均线粘合(离散度1.23%)']"
301356,天振股份,18.94,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量40%)', '均线粘合(离散度3.16%)']"
301363,美好医疗,15.59,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量45%)', '均线粘合(离散度4.18%)']"
301372,科净源,33.71,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度61%', '均线粘合(离散度2.70%)']"
301377,鼎泰高科,408.89,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量49%)', '均线粘合(离散度2.98%)']"
301386,未来电器,19.65,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度50%', '地量(均量48%)', '均线粘合(离散度1.40%)']"
301387,光大同创,57.3,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量52%)', '均线粘合(离散度3.42%)']"
301388,欣灵电气,24.35,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度45%', '地量(均量40%)', '均线粘合(离散度1.98%)']"
301418,协昌科技,34.18,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量43%)', '均线粘合(离散度4.89%)']"
301439,泓淋电力,14.38,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度44%', '地量(均量49%)', '均线粘合(离散度1.44%)']"
301446,福事特,37.5,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度42%', '地量(均量41%)', '均线粘合(离散度1.85%)']"
301508,中机认检,23.81,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度63%', '地量(均量53%)', '均线粘合(离散度1.21%)']"
301512,智信精密,30.78,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度43%', '地量(均量57%)', '均线粘合(离散度1.34%)']"
301515,港通医疗,18.77,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度50%', '地量(均量44%)', '均线粘合(离散度1.72%)']"
301517,陕西华达,37.8,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量45%)', '均线粘合(离散度3.25%)']"
301519,舜禹股份,11.46,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度56%', '地量(均量54%)', '均线粘合(离散度1.91%)']"
301559,中集环科,12.82,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度60%', '地量(均量52%)', '均线粘合(离散度0.88%)']"
301566,达利凯普,26.79,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度41%', '均线粘合(离散度1.59%)']"
301568,思泰克,73.05,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量58%)', '均线粘合(离散度2.88%)']"
301578,辰奕智能,23.08,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度67%', '地量(均量47%)', '均线粘合(离散度2.18%)']"
301596,瑞迪智驱,46.84,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量58%)', '均线粘合(离散度2.33%)']"
301603,乔锋智能,127.28,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度53%', '地量(均量45%)', '均线粘合(离散度0.97%)']"
301617,博苑新材,54.3,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度56%', '地量(均量56%)', '均线粘合(离散度2.06%)']"
301636,泽润新能,38.09,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量59%)', '均线粘合(离散度1.83%)']"
301667,纳百川,58.68,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量42%)', '均线粘合(离散度3.85%)']"
301680,固德电材,106.97,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度59%', '均线粘合(离散度1.84%)']"
301683,慧谷新材,98.61,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量37%)', '均线粘合(离散度4.29%)']"
301696,三瑞智能,95.99,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量34%)', '均线粘合(离散度4.53%)']"
399298,深证中高等级信用债指数,219.25,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量24%)', '均线粘合(离散度0.13%)']"
399301,深证信用债综合指数,223.2,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量24%)', '均线粘合(离散度0.13%)']"
